Date,Temperature,Precipitation,Wind Speed,Cloud Cover,Pressure
2017/03/24,283.00,0.0000000000,1.66,1.00,96719.38
2017/03/25,283.11,0.0000314713,1.58,0.66,96530.81
2017/03/26,280.49,0.0000000000,1.35,0.80,96340.31
2017/03/27,281.16,0.0000009537,3.11,0.29,96496.50
2017/03/28,280.85,0.0000000000,3.40,0.19,96719.75
2017/03/29,285.29,0.0000000000,1.83,0.34,96663.50
2017/03/30,285.07,0.0000352859,3.30,0.95,96365.06
2017/03/31,282.26,0.0000000000,6.83,0.60,96041.44
2017/04/01,281.98,0.0000000000,1.79,0.38,96105.88
2017/04/02,282.26,0.0000000000,1.59,0.57,96129.50
2017/04/03,282.58,0.0000000000,2.94,0.00,95927.50
2017/04/04,280.82,0.0000000000,1.65,0.70,96067.81
2017/04/05,282.68,0.0000000000,1.01,0.98,96289.56
2017/04/06,285.86,0.0000000000,1.48,1.00,95911.25
2017/04/07,284.88,0.0001640320,2.88,1.00,95642.00
2017/04/08,279.66,0.0000000000,2.76,0.10,96012.38
2017/04/09,275.46,0.0000000000,1.55,0.74,96615.31
2017/04/10,278.99,0.0000000000,0.83,0.00,96777.75
2017/04/11,283.85,0.0000000000,0.69,1.00,96092.44
2017/04/12,285.30,0.0000000000,1.26,0.74,96013.81
2017/04/13,283.36,0.0002570152,1.91,0.82,95847.06
2017/04/14,276.81,0.0000000000,1.98,0.02,96616.50
2017/04/15,279.95,0.0000000000,0.76,0.42,96436.75
2017/04/16,283.23,0.0000000000,1.61,0.96,95860.62
2017/04/17,285.37,0.0000019073,1.86,1.00,96098.12
2017/04/18,284.58,0.0000028610,1.05,1.00,96270.75
2017/04/19,280.98,0.0000000000,1.49,0.92,96734.44
2017/04/20,283.55,0.0000386238,1.06,0.60,96939.38
2017/04/21,282.27,0.0000000000,2.47,0.27,96689.69
2017/04/22,281.86,0.0000000000,1.90,0.55,96184.38
2017/04/23,283.36,0.0000438690,3.61,0.84,96017.50
2017/04/24,282.96,0.0000000000,3.17,1.00,96159.88
2017/04/25,281.95,0.0000000000,2.73,0.72,96235.12
2017/04/26,285.44,0.0000000000,1.93,0.99,96239.06
2017/04/27,282.90,0.0000000000,1.44,0.68,96149.69
2017/04/28,282.11,0.0000000000,2.93,0.00,96118.62
2017/04/29,284.18,0.0000000000,3.10,0.00,96367.44
2017/04/30,282.36,0.0000000000,1.64,0.00,96512.19
2017/05/01,288.27,0.0000000000,3.66,0.00,96342.12
2017/05/02,291.10,0.0000000000,3.74,0.54,96056.75
2017/05/03,292.00,0.0000000000,0.85,0.76,95986.94
2017/05/04,289.33,0.0000000000,1.03,0.12,95947.06
2017/05/05,286.21,0.0000019073,2.20,0.97,95835.81
2017/05/06,281.47,0.0000000000,4.73,0.86,95443.94
2017/05/07,283.72,0.0000000000,1.53,0.51,95216.38
2017/05/08,282.98,0.0000000000,1.64,0.00,95864.12
2017/05/09,284.33,0.0000000000,1.46,0.17,95617.56
2017/05/10,285.00,0.0000000000,2.87,0.40,95837.31
2017/05/11,284.21,0.0000000000,1.53,0.05,96479.19
2017/05/12,282.51,0.0000000000,3.44,0.20,96530.12
2017/05/13,280.07,0.0000000000,2.59,0.02,96326.06
2017/05/14,281.12,0.0000000000,2.84,0.69,95802.25
2017/05/15,281.41,0.0000000000,2.59,0.58,95621.75
2017/05/16,282.55,0.0000000000,2.93,0.96,96011.94
2017/05/17,282.26,0.0000038147,2.38,0.64,96145.25
2017/05/18,283.50,0.0000000000,2.14,0.03,96018.94
2017/05/19,287.53,0.0000000000,0.88,0.00,95986.81
2017/05/20,286.34,0.0000000000,1.57,0.00,95971.62
2017/05/21,287.77,0.0000000000,1.22,0.00,95913.19
2017/05/22,289.40,0.0000000000,1.69,0.01,95964.94
2017/05/23,290.10,0.0000000000,1.50,0.04,95960.12
2017/05/24,289.44,0.0000000000,2.15,0.83,95625.25
2017/05/25,284.63,0.0000000000,2.29,0.26,95216.38
2017/05/26,283.37,0.0000000000,1.15,0.97,95729.88
2017/05/27,283.49,0.0000000000,1.08,1.00,96243.44
2017/05/28,284.83,0.0000000000,1.55,0.30,96290.44
2017/05/29,286.88,0.0000019073,2.46,0.94,96016.06
2017/05/30,285.62,0.0000162125,3.31,0.46,95856.50
2017/05/31,285.79,0.0002841949,2.02,0.99,95864.56
2017/06/01,287.07,0.0000009537,2.10,0.60,95924.19
2017/06/02,285.82,0.0000000000,1.56,0.03,95989.12
2017/06/03,288.47,0.0000000000,1.86,0.98,95812.44
2017/06/04,286.64,0.0000000000,2.62,0.09,95790.19
2017/06/05,283.34,0.0000000000,1.80,0.03,95820.62
2017/06/06,286.43,0.0000000000,1.66,0.13,95866.81
2017/06/07,286.61,0.0000000000,2.32,0.25,95783.69
2017/06/08,288.63,0.0000000000,1.30,1.00,95936.69
2017/06/09,289.42,0.0001096725,0.60,1.00,95970.56
2017/06/10,283.58,0.0000000000,3.11,0.11,95934.19
2017/06/11,282.49,0.0000000000,3.79,0.07,95762.31
2017/06/12,283.44,0.0000000000,1.56,0.66,96207.00
2017/06/13,283.02,0.0000000000,1.34,0.01,96359.88
2017/06/14,285.79,0.0000000000,1.67,0.00,96065.25
2017/06/15,286.94,0.0000000000,2.09,0.00,96118.75
2017/06/16,291.25,0.0000000000,2.22,0.04,96161.88
2017/06/17,292.70,0.0000000000,2.03,0.00,95932.88
2017/06/18,297.96,0.0000000000,1.16,0.00,95634.81
2017/06/19,296.49,0.0000000000,1.18,0.39,95534.69
2017/06/20,294.93,0.0000000000,1.59,0.00,95656.00
2017/06/21,292.30,0.0000000000,2.58,0.09,95475.62
2017/06/22,297.04,0.0000000000,0.88,0.00,95257.56
2017/06/23,292.55,0.0000000000,1.78,0.00,95657.69
2017/06/24,292.58,0.0000000000,2.15,0.17,95864.94
2017/06/25,291.81,0.0000000000,1.49,0.15,95945.50
2017/06/26,289.50,0.0000000000,2.30,0.21,96111.38
2017/06/27,287.87,0.0000000000,2.50,0.34,95952.50
2017/06/28,287.94,0.0000000000,2.31,0.24,95796.88
2017/06/29,287.83,0.0000000000,2.16,0.06,95907.94
2017/06/30,287.24,0.0000000000,2.72,0.17,95956.25
2017/07/01,287.22,0.0000009537,2.88,0.42,95778.56
2017/07/02,287.79,0.0000000000,2.36,0.20,95718.75
2017/07/03,288.77,0.0000000000,1.53,0.01,96041.06
2017/07/04,289.89,0.0000000000,1.33,0.01,96077.69
2017/07/05,289.11,0.0000000000,1.64,0.29,96127.19
2017/07/06,290.91,0.0000000000,2.03,0.00,96303.44
2017/07/07,292.64,0.0000000000,1.76,0.00,96291.94
2017/07/08,296.77,0.0000000000,2.30,0.00,95955.19
2017/07/09,291.92,0.0000000000,2.11,0.00,95865.50
2017/07/10,291.68,0.0000000000,1.66,0.01,95800.19
2017/07/11,290.95,0.0000000000,2.06,0.01,95769.06
2017/07/12,290.17,0.0000000000,1.69,0.02,95901.38
2017/07/13,290.31,0.0000000000,1.47,0.01,96033.50
2017/07/14,290.41,0.0000000000,1.46,0.16,96123.94
2017/07/15,290.84,0.0000000000,1.70,0.00,96185.25
2017/07/16,294.59,0.0000000000,0.95,0.42,96007.12
2017/07/17,293.96,0.0000000000,2.17,0.00,95693.50
2017/07/18,290.65,0.0000000000,2.02,0.01,95935.50
2017/07/19,287.74,0.0000000000,1.94,0.07,96107.12
2017/07/20,288.60,0.0000000000,2.44,0.07,96158.56
2017/07/21,288.53,0.0000000000,2.37,0.02,96083.94
2017/07/22,288.21,0.0000000000,1.69,0.06,95898.38
2017/07/23,291.50,0.0000000000,1.32,0.35,95692.62
2017/07/24,290.98,0.0000000000,1.45,0.04,95602.44
2017/07/25,288.98,0.0000000000,1.26,0.00,95829.88
2017/07/26,289.54,0.0000000000,1.35,0.00,96157.69
2017/07/27,289.82,0.0000000000,1.84,0.01,96075.38
2017/07/28,291.55,0.0000000000,1.56,0.00,95858.62
2017/07/29,290.25,0.0000000000,2.06,0.06,95923.31
2017/07/30,289.63,0.0000000000,1.57,0.04,96164.44
2017/07/31,290.71,0.0000000000,1.96,0.07,96268.69
2017/08/01,292.08,0.0000000000,1.97,0.10,95946.00
2017/08/02,294.82,0.0000000000,1.03,0.76,95854.81
2017/08/03,299.01,0.0000000000,1.67,0.76,95990.44
2017/08/04,299.00,0.0000000000,0.98,0.96,96072.50
2017/08/05,293.30,0.0000000000,3.02,0.57,95901.62
2017/08/06,291.71,0.0000000000,1.83,0.12,95829.75
2017/08/07,289.61,0.0000000000,2.09,0.08,95866.81
2017/08/08,289.04,0.0000000000,1.85,0.10,95962.69
2017/08/09,289.78,0.0000000000,2.02,0.15,95852.81
2017/08/10,290.15,0.0000004768,2.25,0.29,95936.62
2017/08/11,289.35,0.0000000000,2.04,0.17,95929.38
2017/08/12,290.63,0.0000000000,2.26,0.06,95816.06
2017/08/13,289.15,0.0000000000,2.30,0.09,95823.44
2017/08/14,289.93,0.0000028610,2.74,0.39,95717.31
2017/08/15,287.28,0.0000000000,1.89,0.21,95596.94
2017/08/16,287.59,0.0000000000,0.98,0.10,95889.56
2017/08/17,289.91,0.0000000000,1.30,0.05,96061.69
2017/08/18,290.33,0.0000000000,1.41,0.25,96103.62
2017/08/19,290.85,0.0000000000,1.42,0.52,95844.12
2017/08/20,289.62,0.0000000000,1.23,0.07,95713.06
2017/08/21,291.50,0.0000000000,1.06,0.35,95964.50
2017/08/22,290.15,0.0000000000,1.42,0.42,96191.12
2017/08/23,289.68,0.0000000000,1.74,0.04,96040.94
2017/08/24,290.31,0.0000000000,2.47,0.05,95780.62
2017/08/25,288.31,0.0000000000,1.53,0.07,95622.00
2017/08/26,292.46,0.0000000000,1.25,0.00,95845.06
2017/08/27,296.97,0.0000000000,1.46,0.00,96051.12
2017/08/28,296.46,0.0000000000,1.64,0.00,95819.06
2017/08/29,293.63,0.0000000000,2.29,0.03,95686.12
2017/08/30,291.40,0.0000000000,1.94,0.04,95705.25
2017/08/31,287.66,0.0000000000,1.22,0.00,95718.38
2017/09/01,296.07,0.0000000000,0.91,0.00,95711.00
2017/09/02,299.59,0.0000000000,0.53,0.02,95677.88
2017/09/03,299.15,0.0000000000,1.29,0.04,95837.94
2017/09/04,296.89,0.0000000000,0.42,0.18,95740.94
2017/09/05,294.79,0.0000000000,1.29,0.91,95957.44
2017/09/06,292.86,0.0000000000,0.64,0.08,96111.44
2017/09/07,291.81,0.0000004768,1.59,0.44,96005.38
2017/09/08,289.98,0.0000004768,1.73,0.41,95804.38
2017/09/09,290.11,0.0000000000,1.50,0.02,95975.38
2017/09/10,290.59,0.0000000000,1.06,0.00,96112.94
2017/09/11,295.57,0.0000000000,1.74,0.92,95939.69
2017/09/12,294.01,0.0002379417,0.72,0.64,95873.94
2017/09/13,290.90,0.0002951622,1.28,0.54,95738.62
2017/09/14,288.48,0.0000042915,1.54,0.41,95682.50
2017/09/15,285.21,0.0000000000,1.75,0.03,95870.81
2017/09/16,286.02,0.0000000000,1.43,0.26,95852.25
2017/09/17,286.19,0.0000000000,1.73,0.06,95809.56
2017/09/18,288.68,0.0000057220,1.94,0.48,95930.38
2017/09/19,284.40,0.0000000000,1.66,0.28,96088.31
2017/09/20,287.40,0.0000000000,1.93,0.04,96016.00
2017/09/21,283.30,0.0000000000,2.58,0.02,95644.25
2017/09/22,281.07,0.0000000000,1.43,0.06,95747.00
2017/09/23,283.30,0.0000000000,2.88,0.00,95759.94
2017/09/24,286.31,0.0000000000,1.18,0.00,95916.56
2017/09/25,286.58,0.0000000000,1.07,0.79,95936.62
2017/09/26,289.46,0.0000000000,0.76,0.09,95676.06
2017/09/27,289.61,0.0000000000,0.96,0.00,95764.94
2017/09/28,288.58,0.0000000000,0.78,0.23,96033.06
2017/09/29,286.73,0.0000000000,1.68,0.83,96065.31
2017/09/30,286.97,0.0000019073,2.23,0.56,95951.94
2017/10/01,287.04,0.0000000000,2.85,0.43,95934.06
2017/10/02,286.72,0.0000000000,3.34,0.00,95605.88
2017/10/03,280.85,0.0000000000,1.37,0.02,95352.44
2017/10/04,282.38,0.0000000000,1.43,0.00,96272.00
2017/10/05,285.49,0.0000000000,0.75,0.00,96256.38
2017/10/06,287.14,0.0000000000,0.68,0.00,96227.12
2017/10/07,286.72,0.0000000000,1.17,0.03,96019.12
2017/10/08,284.72,0.0000000000,1.60,0.03,95466.12
2017/10/09,284.28,0.0000000000,2.03,0.00,95691.31
2017/10/10,284.68,0.0000000000,1.14,0.00,96027.00
2017/10/11,283.50,0.0000000000,1.77,0.17,95767.00
2017/10/12,281.30,0.0000000000,3.16,0.00,96273.62
2017/10/13,282.08,0.0000000000,1.00,0.00,96423.50
2017/10/14,283.03,0.0000000000,2.05,0.00,96483.94
2017/10/15,281.37,0.0000000000,0.74,0.87,96527.81
2017/10/16,285.14,0.0000000000,0.58,0.23,96633.81
2017/10/17,287.44,0.0000000000,0.83,0.30,96431.75
2017/10/18,284.24,0.0000000000,1.04,0.91,96244.81
2017/10/19,283.41,0.0000028610,2.19,0.32,96047.62
2017/10/20,283.01,0.0000000000,1.98,0.55,96139.44
2017/10/21,279.80,0.0000000000,1.54,0.11,96679.62
2017/10/22,283.06,0.0000000000,1.42,0.00,97194.38
2017/10/23,285.71,0.0000000000,0.18,0.00,96998.50
2017/10/24,286.05,0.0000000000,0.66,0.00,96761.56
2017/10/25,289.61,0.0000000000,0.72,0.00,96300.69
2017/10/26,289.90,0.0000000000,1.07,0.00,95843.81
2017/10/27,289.88,0.0000000000,0.76,0.00,96124.56
2017/10/28,285.99,0.0000000000,1.33,0.00,95998.88
2017/10/29,284.42,0.0000000000,1.50,0.03,95777.75
2017/10/30,285.23,0.0000019073,2.62,0.81,95600.50
2017/10/31,281.62,0.0000000000,0.70,0.06,95740.44
2017/11/01,280.08,0.0000000000,0.94,0.00,95977.00
2017/11/02,280.17,0.0000000000,0.71,0.01,96060.62
2017/11/03,284.60,0.0000267029,1.96,0.66,96208.19
2017/11/04,285.63,0.0000152588,1.76,0.98,96128.44
2017/11/05,276.37,0.0000000000,1.65,0.17,96367.44
2017/11/06,278.87,0.0000000000,1.29,0.66,96495.56
2017/11/07,277.08,0.0000000000,0.64,0.00,96546.50
2017/11/08,283.26,0.0000000000,2.10,1.00,96153.31
2017/11/09,286.68,0.0002355576,2.79,0.86,96115.12
2017/11/10,282.99,0.0000009537,1.26,1.00,96294.81
2017/11/11,282.01,0.0000000000,1.16,0.46,96395.75
2017/11/12,280.08,0.0000000000,1.06,0.98,96447.12
2017/11/13,281.21,0.0000000000,1.32,0.35,96642.94
2017/11/14,284.59,0.0000591278,1.26,0.73,96880.81
2017/11/15,283.59,0.0000000000,0.16,0.99,96345.25
2017/11/16,287.32,0.0000543594,4.16,0.98,95724.00
2017/11/17,282.84,0.0000333786,2.97,0.51,96254.69
2017/11/18,278.24,0.0000000000,0.58,0.00,96736.69
2017/11/19,277.72,0.0000000000,0.77,0.64,96636.94
2017/11/20,285.12,0.0006604195,1.39,1.00,96392.12
2017/11/21,285.00,0.0000000000,0.93,0.92,96675.25
2017/11/22,283.80,0.0000000000,0.71,0.00,96606.44
2017/11/23,286.13,0.0000000000,0.61,0.97,96589.12
2017/11/24,286.99,0.0000000000,1.65,0.96,96423.62
2017/11/25,283.79,0.0000000000,0.93,0.91,96144.06
2017/11/26,288.39,0.0000000000,1.81,1.00,96137.81
2017/11/27,280.54,0.0009527206,3.21,0.47,95976.44
2017/11/28,278.40,0.0000000000,0.44,0.61,96464.12
2017/11/29,278.39,0.0000000000,1.19,0.00,96547.62
2017/11/30,280.16,0.0000000000,0.14,0.39,96592.62
2017/12/01,278.86,0.0000000000,0.99,0.85,96402.38
2017/12/02,279.27,0.0000000000,0.65,0.98,96238.81
2017/12/03,280.80,0.0000233650,4.35,0.63,96388.25
2017/12/04,278.33,0.0000000000,3.17,0.01,96554.56
2017/12/05,276.72,0.0000000000,0.51,0.00,96838.88
2017/12/06,278.86,0.0000000000,0.44,0.00,96948.12
2017/12/07,276.60,0.0000000000,0.63,0.00,97328.88
2017/12/08,282.82,0.0000000000,0.81,0.78,97499.12
2017/12/09,276.67,0.0000000000,0.82,0.98,97181.06
2017/12/10,276.57,0.0000000000,0.95,0.13,97035.06
2017/12/11,277.04,0.0000000000,0.90,0.97,97016.12
2017/12/12,278.25,0.0000000000,0.35,0.33,97158.62
2017/12/13,279.90,0.0000000000,0.41,0.00,96663.44
2017/12/14,280.73,0.0000000000,0.89,0.65,96291.62
2017/12/15,278.24,0.0000000000,1.11,0.08,96669.06
2017/12/16,282.49,0.0000000000,4.66,0.01,95907.19
2017/12/17,279.47,0.0000000000,2.42,0.69,96050.88
2017/12/18,278.51,0.0000000000,0.66,0.89,96598.69
2017/12/19,277.81,0.0000000000,0.55,0.03,96650.44
2017/12/20,280.45,0.0002880096,2.47,1.00,96493.75
2017/12/21,274.71,0.0000000000,2.91,0.00,96741.69
2017/12/22,272.23,0.0000000000,1.43,0.23,96959.94
2017/12/23,277.52,0.0000000000,0.07,1.00,96926.50
2017/12/24,279.55,0.0000000000,1.20,0.98,96691.62
2017/12/25,278.93,0.0000000000,0.51,0.86,96720.31
2017/12/26,279.97,0.0000000000,0.45,0.16,96701.12
2017/12/27,278.58,0.0000000000,0.91,0.00,96942.81
2017/12/28,278.90,0.0000000000,0.76,0.92,96869.19
2017/12/29,279.48,0.0000000000,0.73,1.00,96689.12
2017/12/30,282.32,0.0000000000,0.98,1.00,96535.75
2017/12/31,279.67,0.0000000000,1.20,0.99,96232.94
2018/01/01,279.57,0.0000000000,0.92,0.02,96725.06
2018/01/02,281.91,0.0000000000,1.05,1.00,96731.00
2018/01/03,282.46,0.0000000000,1.61,1.00,96390.19
2018/01/04,283.65,0.0000000000,2.92,0.73,96379.62
2018/01/05,284.37,0.0000000000,1.43,0.98,96638.94
2018/01/06,284.25,0.0004153252,1.12,1.00,96692.25
2018/01/07,280.03,0.0000000000,0.37,0.97,96590.19
2018/01/08,283.92,0.0004153252,1.62,1.00,95862.50
2018/01/09,285.35,0.0016498566,2.73,1.00,94739.50
2018/01/10,280.04,0.0000014305,1.67,0.98,96174.81
2018/01/11,283.14,0.0000009537,0.67,1.00,96919.50
2018/01/12,280.96,0.0000000000,1.00,0.99,97176.69
2018/01/13,280.54,0.0000000000,0.48,0.52,96919.56
2018/01/14,282.32,0.0000000000,1.00,0.99,96648.75
2018/01/15,282.41,0.0000000000,0.94,1.00,96415.94
2018/01/16,283.15,0.0001058578,0.60,1.00,96721.62
2018/01/17,282.12,0.0000000000,1.42,1.00,96873.81
2018/01/18,281.90,0.0000000000,0.91,0.88,96572.25
2018/01/19,280.84,0.0000963211,1.15,1.00,96381.19
2018/01/20,276.08,0.0000000000,2.22,0.02,96299.38
2018/01/21,273.91,0.0000000000,1.47,0.35,96960.75
2018/01/22,280.69,0.0002069473,1.88,0.99,97120.75
2018/01/23,280.56,0.0000000000,0.47,0.30,96967.81
2018/01/24,278.03,0.0000000000,1.82,0.88,96488.00
2018/01/25,277.78,0.0000000000,2.30,0.28,96204.00
2018/01/26,275.26,0.0000000000,1.03,0.39,96916.38
2018/01/27,277.63,0.0000000000,0.82,0.86,97279.31
2018/01/28,278.98,0.0000000000,0.45,0.35,97309.75
2018/01/29,279.39,0.0000000000,1.14,1.00,96991.25
2018/01/30,285.00,0.0000000000,0.71,0.51,96573.81
2018/01/31,283.15,0.0000000000,0.67,0.13,96421.69
2018/02/01,283.59,0.0000000000,0.94,0.96,96401.00
2018/02/02,286.13,0.0000000000,0.10,0.80,96656.62
2018/02/03,286.32,0.0000000000,0.57,0.00,96655.25
2018/02/04,285.74,0.0000000000,0.26,0.77,96517.38
2018/02/05,286.94,0.0000000000,0.81,0.00,96336.50
2018/02/06,284.59,0.0000000000,2.56,0.00,96248.69
2018/02/07,283.32,0.0000000000,0.93,0.00,96747.44
2018/02/08,284.35,0.0000000000,0.63,0.00,96872.69
2018/02/09,286.61,0.0000000000,0.78,0.03,96442.88
2018/02/10,283.15,0.0000000000,2.13,0.40,95957.81
2018/02/11,280.23,0.0000000000,1.49,0.44,96008.69
2018/02/12,277.63,0.0000000000,1.81,0.06,95553.38
2018/02/13,276.11,0.0000000000,0.55,0.00,96199.94
2018/02/14,279.68,0.0000000000,0.73,0.18,96597.38
2018/02/15,276.21,0.0000000000,1.81,0.11,96695.06
2018/02/16,279.35,0.0000000000,0.59,0.00,96873.19
2018/02/17,279.51,0.0000000000,0.61,0.00,96629.75
2018/02/18,281.25,0.0000009537,2.68,0.55,96034.38
2018/02/19,274.73,0.0000000000,3.98,0.03,95773.00
2018/02/20,271.80,0.0000000000,1.54,0.00,96533.62
2018/02/21,273.96,0.0000000000,1.15,0.42,96556.69
2018/02/22,275.41,0.0000014305,1.72,0.49,96633.81
2018/02/23,271.67,0.0000000000,2.23,0.01,96789.06
2018/02/24,271.41,0.0000000000,1.43,0.09,97251.19
2018/02/25,274.62,0.0000000000,2.51,0.00,97001.50
2018/02/26,279.14,0.0000095367,2.20,0.98,96335.69
2018/02/27,276.05,0.0000004768,3.00,0.20,95704.56
2018/02/28,272.57,0.0000000000,1.51,0.00,96457.81
2018/03/01,280.62,0.0006213188,4.52,1.00,96073.62
2018/03/02,277.79,0.0000262260,1.12,0.85,95789.62
2018/03/03,275.60,0.0000166893,1.68,0.45,95944.62
2018/03/04,274.18,0.0000004768,1.36,0.33,96657.75
2018/03/05,274.91,0.0000000000,0.26,0.00,97071.75
2018/03/06,277.79,0.0000000000,0.59,0.98,96538.06
2018/03/07,282.90,0.0000000000,0.81,1.00,96230.06
2018/03/08,282.39,0.0000000000,1.36,0.84,96372.12
2018/03/09,283.28,0.0000004768,1.49,1.00,96133.00
2018/03/10,283.23,0.0000000000,0.70,1.00,95811.75
2018/03/11,280.80,0.0000000000,0.78,1.00,96165.06
2018/03/12,281.34,0.0000000000,1.97,0.06,96330.75
2018/03/13,288.16,0.0000019073,2.48,1.00,95870.56
2018/03/14,280.01,0.0000514984,1.57,0.41,95962.50
2018/03/15,276.04,0.0000000000,2.08,0.00,96115.56
2018/03/16,280.49,0.0005707741,2.14,0.77,95770.75
2018/03/17,276.68,0.0000014305,1.38,0.93,95964.44
2018/03/18,273.92,0.0000000000,0.60,0.88,96442.62
2018/03/19,276.16,0.0000000000,1.03,0.00,96505.00
2018/03/20,284.21,0.0000000000,1.89,1.00,96087.69
2018/03/21,284.28,0.0008311272,2.90,1.00,95592.81
2018/03/22,286.98,0.0017728806,4.66,1.00,95334.38
2018/03/23,274.03,0.0000000000,1.72,0.58,96668.12
2018/03/24,279.10,0.0008387566,1.52,0.82,96274.44
2018/03/25,273.57,0.0000000000,2.06,0.19,96387.19
2018/03/26,277.19,0.0000000000,2.96,0.01,96509.50
2018/03/27,280.89,0.0000000000,3.27,0.00,96695.25
2018/03/28,285.37,0.0000000000,0.96,0.38,96629.19
2018/03/29,285.72,0.0000000000,0.60,0.15,96371.19
2018/03/30,286.34,0.0000000000,0.88,0.30,96358.00
2018/03/31,284.43,0.0000000000,1.13,0.68,96233.81
2018/04/01,282.00,0.0000000000,1.52,0.39,95976.38
2018/04/02,282.26,0.0000000000,2.29,0.98,95656.19
2018/04/03,280.83,0.0000000000,1.24,0.41,95892.75
2018/04/04,284.06,0.0000000000,1.23,1.00,96195.44
2018/04/05,283.77,0.0000000000,1.65,0.99,96278.81
2018/04/06,285.59,0.0002126694,1.53,1.00,96135.56
2018/04/07,288.52,0.0005283356,2.18,1.00,95751.94
2018/04/08,281.31,0.0000000000,2.13,0.06,96583.12
2018/04/09,283.98,0.0000000000,0.82,0.74,96460.25
2018/04/10,287.32,0.0000000000,2.26,0.99,96263.75
2018/04/11,281.13,0.0000000000,1.62,0.98,96106.25
2018/04/12,278.38,0.0000000000,3.96,0.05,96498.75
2018/04/13,277.68,0.0000000000,2.79,0.01,97207.31
2018/04/14,282.16,0.0000000000,0.98,0.00,97137.81
2018/04/15,283.59,0.0000000000,1.75,0.45,96217.81
2018/04/16,279.05,0.0000100136,1.68,0.35,95941.19
2018/04/17,276.99,0.0000000000,1.54,0.28,96781.25
2018/04/18,279.51,0.0000000000,0.60,1.00,96427.25
2018/04/19,277.52,0.0000000000,2.14,0.01,96114.25
2018/04/20,281.94,0.0000000000,2.70,0.00,96539.88
2018/04/21,281.85,0.0000000000,1.63,0.20,96530.62
2018/04/22,284.15,0.0000000000,1.15,0.00,96161.38
2018/04/23,285.83,0.0000000000,1.04,0.90,96013.31
2018/04/24,284.50,0.0000000000,1.67,0.56,96036.75
2018/04/25,286.04,0.0000000000,1.66,0.11,96156.00
2018/04/26,284.72,0.0000000000,2.34,0.19,96114.44
2018/04/27,282.78,0.0000019073,2.12,0.42,96267.25
2018/04/28,281.40,0.0000004768,1.48,0.22,96300.50
2018/04/29,282.43,0.0000033379,2.40,0.65,96220.19
2018/04/30,281.17,0.0000000000,1.32,0.99,96166.38
2018/05/01,280.84,0.0000000000,1.90,0.45,95626.88
2018/05/02,281.67,0.0000000000,1.58,0.16,95719.81
2018/05/03,283.50,0.0000000000,1.68,0.54,96563.12
2018/05/04,283.77,0.0000000000,1.41,1.00,96741.56
2018/05/05,286.96,0.0000000000,1.13,1.00,96375.00
2018/05/06,284.24,0.0000000000,2.46,0.36,96219.25
2018/05/07,282.98,0.0000000000,2.07,0.02,96443.19
2018/05/08,284.51,0.0000000000,1.79,0.10,96279.69
2018/05/09,285.82,0.0000042915,2.61,0.53,96319.75
2018/05/10,284.32,0.0000004768,2.34,0.28,95981.31
2018/05/11,283.45,0.0000000000,2.15,0.94,95579.75
2018/05/12,288.58,0.0000000000,3.00,0.00,95534.06
2018/05/13,284.50,0.0000000000,1.35,0.10,95947.88
2018/05/14,284.21,0.0000000000,1.86,0.17,96004.44
2018/05/15,284.84,0.0000009537,2.33,0.59,96032.81
2018/05/16,283.67,0.0000000000,1.85,0.57,96221.75
2018/05/17,283.43,0.0000000000,1.36,0.72,96153.19
2018/05/18,284.80,0.0000019073,2.64,0.54,96000.69
2018/05/19,285.65,0.0000047684,3.02,0.89,95850.19
2018/05/20,283.75,0.0000047684,3.58,0.67,95910.00
2018/05/21,283.83,0.0000000000,2.21,0.89,95595.75
2018/05/22,285.26,0.0000009537,2.22,0.49,95634.62
2018/05/23,285.63,0.0000009537,2.38,0.69,95750.06
2018/05/24,285.39,0.0000000000,2.62,0.63,96054.00
2018/05/25,284.89,0.0003213882,0.87,0.80,96280.06
2018/05/26,284.55,0.0000014305,2.05,0.68,96283.81
2018/05/27,284.05,0.0000000000,1.61,0.01,96104.00
2018/05/28,288.36,0.0000000000,1.37,0.00,95966.12
2018/05/29,290.89,0.0000000000,1.09,0.00,95651.25
2018/05/30,287.38,0.0000000000,3.36,0.47,95324.19
2018/05/31,283.45,0.0000023842,3.28,0.47,95694.56
2018/06/01,281.92,0.0000000000,1.63,0.01,96227.62
2018/06/02,289.44,0.0000000000,0.56,0.00,96213.38
2018/06/03,290.40,0.0000000000,1.03,0.00,95907.44
2018/06/04,290.51,0.0000000000,2.19,0.01,95835.38
2018/06/05,285.27,0.0000000000,2.59,0.02,95718.81
2018/06/06,285.20,0.0000000000,2.47,0.36,95667.50
2018/06/07,284.64,0.0000000000,2.60,0.31,95881.38
2018/06/08,285.14,0.0000000000,2.22,0.02,96199.75
2018/06/09,286.74,0.0000009537,2.93,0.73,96204.12
2018/06/10,284.04,0.0000000000,2.69,0.79,96349.94
2018/06/11,284.89,0.0000000000,1.90,0.02,96003.94
2018/06/12,288.71,0.0000000000,0.57,0.00,95669.56
2018/06/13,289.03,0.0000000000,1.61,0.02,95504.38
2018/06/14,288.56,0.0000000000,2.90,0.08,95440.31
2018/06/15,287.50,0.0000000000,2.66,0.27,95246.94
2018/06/16,285.70,0.0000000000,2.00,0.11,95164.19
